epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,2354.13,0.36463,0.45046,1.04697,0.94035,0.92102,0.995,0.87011,0.70801,0.63271,1.38184,0.0005731,0.0005731,0.0005731
123,2373.35,0.40771,0.43193,1.01908,0.92792,0.9842,0.995,0.88022,0.66216,0.5031,1.32649,0.000566027,0.000566027,0.000566027
124,2392.26,0.35667,0.35125,1.02801,0.97961,1,0.995,0.84954,0.68769,0.43285,1.35415,0.000558953,0.000558953,0.000558953
125,2410.41,0.45526,0.38679,1.02893,0.97961,1,0.995,0.84954,0.68769,0.43285,1.35415,0.00055188,0.00055188,0.00055188
126,2429.32,0.75372,0.89372,1.24571,0.97746,1,0.995,0.8059,0.74335,0.55783,1.43967,0.000544806,0.000544806,0.000544806
127,2447.94,0.33329,0.42665,0.9862,0.97905,1,0.995,0.77235,0.9052,0.58758,1.74857,0.000537733,0.000537733,0.000537733
128,2466.81,0.48087,0.45382,1.18053,0.97025,1,0.995,0.77585,0.90112,0.54218,1.73653,0.000530659,0.000530659,0.000530659
129,2485.72,0.45498,0.53561,1.12798,0.97025,1,0.995,0.77585,0.90112,0.54218,1.73653,0.000523586,0.000523586,0.000523586
130,2504.43,0.68897,0.90205,1.41779,0.97377,1,0.995,0.83158,0.74104,0.51258,1.45093,0.000516512,0.000516512,0.000516512
131,2522.95,0.4438,0.47972,1.11128,0.97878,1,0.995,0.82885,0.70035,0.42829,1.40444,0.000509438,0.000509438,0.000509438
132,2541.75,0.63357,2.20946,1.43506,0.97533,1,0.995,0.82156,0.71381,0.4493,1.41919,0.000502365,0.000502365,0.000502365
133,2560.64,0.50558,0.43926,1.11647,0.97533,1,0.995,0.82156,0.71381,0.4493,1.41919,0.000495291,0.000495291,0.000495291
134,2579.41,0.45231,0.42583,1.02037,0.92234,1,0.995,0.83633,0.69869,0.48341,1.38036,0.000488218,0.000488218,0.000488218
135,2598.7,0.31799,1.6721,1.09209,0.81368,1,0.995,0.87234,0.67194,0.59453,1.32837,0.000481144,0.000481144,0.000481144
136,2617.57,0.78232,1.58232,1.54853,0.81312,1,0.995,0.85834,0.71306,0.71582,1.36494,0.000474071,0.000474071,0.000474071
137,2636.46,0.35294,0.49938,1.0478,0.81312,1,0.995,0.85834,0.71306,0.71582,1.36494,0.000466997,0.000466997,0.000466997
138,2655.5,0.40894,0.72781,1.02467,0.79529,0.98671,0.995,0.81975,0.729,0.81656,1.36069,0.000459924,0.000459924,0.000459924
139,2674.42,0.3814,0.37106,1.00485,0.79113,0.98928,0.995,0.81856,0.73433,0.86293,1.34134,0.00045285,0.00045285,0.00045285
140,2693.42,0.3668,0.3859,0.97485,0.91004,0.9057,0.995,0.85088,0.71115,0.68897,1.31564,0.000445777,0.000445777,0.000445777
141,2711.28,0.32987,0.40636,1.02109,0.91004,0.9057,0.995,0.85088,0.71115,0.68897,1.31564,0.000438703,0.000438703,0.000438703
142,2729.58,0.35776,0.44015,1.01274,0.91896,0.92205,0.995,0.88007,0.67388,0.59872,1.30187,0.000431629,0.000431629,0.000431629
143,2748.3,0.45661,0.36399,1.01834,0.9728,0.90661,0.995,0.86607,0.64211,0.51306,1.27005,0.000424556,0.000424556,0.000424556
